,CH1,CH2
Second,Volt,Volt
1.86000e-02,-1.80e-03,-2.00e-01, 
1.86008e-02,-1.80e-03,-2.00e-01, 
1.86016e-02,-1.60e-03,-2.00e-01, 
1.86024e-02,-1.80e-03,-2.00e-01, 
1.86032e-02,-1.80e-03,-2.00e-01, 
1.86040e-02,-1.60e-03,-2.00e-01, 
1.86048e-02,-1.60e-03,-2.00e-01, 
1.86056e-02,-1.60e-03,-2.00e-01, 
1.86064e-02,-1.60e-03,-2.00e-01, 
1.86072e-02,-1.60e-03,-2.00e-01, 
1.86080e-02,-1.60e-03,-2.00e-01, 
1.86088e-02,-1.60e-03,-2.00e-01, 
1.86096e-02,-1.60e-03,-2.00e-01, 
1.86104e-02,-1.60e-03,-2.00e-01, 
1.86112e-02,-1.60e-03,-2.00e-01, 
1.86120e-02,-1.60e-03,-2.00e-01, 
1.86128e-02,-1.40e-03,-2.00e-01, 
1.86136e-02,-1.60e-03,0.00e+00, 
1.86144e-02,-1.40e-03,-2.00e-01, 
1.86152e-02,-1.40e-03,-2.00e-01, 
1.86160e-02,-1.40e-03,-2.00e-01, 
1.86168e-02,-1.40e-03,-2.00e-01, 
1.86176e-02,-1.60e-03,-2.00e-01, 
1.86184e-02,-1.60e-03,-2.00e-01, 
1.86192e-02,-1.60e-03,-2.00e-01, 
1.86200e-02,-1.40e-03,-2.00e-01, 
1.86208e-02,-1.60e-03,-2.00e-01, 
1.86216e-02,-1.40e-03,-2.00e-01, 
1.86224e-02,-1.40e-03,-2.00e-01, 
1.86232e-02,-1.40e-03,-2.00e-01, 
1.86240e-02,-1.40e-03,-2.00e-01, 
1.86248e-02,-1.40e-03,-2.00e-01, 
1.86256e-02,-1.40e-03,-2.00e-01, 
1.86264e-02,-1.20e-03,-2.00e-01, 
1.86272e-02,-1.20e-03,-2.00e-01, 
1.86280e-02,-1.20e-03,-2.00e-01, 
1.86288e-02,-1.20e-03,-2.00e-01, 
1.86296e-02,-1.20e-03,-2.00e-01, 
1.86304e-02,-1.20e-03,-2.00e-01, 
1.86312e-02,-1.40e-03,-2.00e-01, 
1.86320e-02,-1.40e-03,-2.00e-01, 
1.86328e-02,-1.60e-03,-2.00e-01, 
1.86336e-02,-1.20e-03,-2.00e-01, 
1.86344e-02,-1.20e-03,-2.00e-01, 
1.86352e-02,-1.00e-03,-2.00e-01, 
1.86360e-02,-1.00e-03,-2.00e-01, 
1.86368e-02,-1.20e-03,-2.00e-01, 
1.86376e-02,-1.20e-03,-2.00e-01, 
1.86384e-02,-1.20e-03,-2.00e-01, 
1.86392e-02,-1.20e-03,-2.00e-01, 
1.86400e-02,-1.20e-03,-2.00e-01, 
1.86408e-02,-1.40e-03,-2.00e-01, 
1.86416e-02,-1.60e-03,-2.00e-01, 
1.86424e-02,-1.60e-03,-2.00e-01, 
1.86432e-02,-1.60e-03,-2.00e-01, 
1.86440e-02,-1.60e-03,-2.00e-01, 
1.86448e-02,-1.60e-03,-2.00e-01, 
1.86456e-02,-1.60e-03,-2.00e-01, 
1.86464e-02,-1.60e-03,-2.00e-01, 
1.86472e-02,-1.60e-03,-2.00e-01, 
1.86480e-02,-1.60e-03,-2.00e-01, 
1.86488e-02,-1.60e-03,-2.00e-01, 
1.86496e-02,-1.60e-03,-2.00e-01, 
1.86504e-02,-1.60e-03,-2.00e-01, 
1.86512e-02,-1.60e-03,-2.00e-01, 
1.86520e-02,-1.60e-03,-2.00e-01, 
1.86528e-02,-1.60e-03,-2.00e-01, 
1.86536e-02,-1.60e-03,-2.00e-01, 
1.86544e-02,-1.60e-03,-2.00e-01, 
1.86552e-02,-1.60e-03,-2.00e-01, 
1.86560e-02,-1.60e-03,-2.00e-01, 
1.86568e-02,-1.80e-03,-2.00e-01, 
1.86576e-02,-1.60e-03,-2.00e-01, 
1.86584e-02,-1.60e-03,-2.00e-01, 
1.86592e-02,-1.60e-03,-2.00e-01, 
1.86600e-02,-1.40e-03,-2.00e-01, 
1.86608e-02,-1.40e-03,-2.00e-01, 
1.86616e-02,-1.40e-03,-2.00e-01, 
1.86624e-02,-1.40e-03,-2.00e-01, 
1.86632e-02,-1.40e-03,-2.00e-01, 
1.86640e-02,-1.60e-03,-2.00e-01, 
1.86648e-02,-1.60e-03,-2.00e-01, 
1.86656e-02,-1.60e-03,0.00e+00, 
1.86664e-02,-1.60e-03,-2.00e-01, 
1.86672e-02,-1.60e-03,-2.00e-01, 
1.86680e-02,-1.60e-03,-2.00e-01, 
1.86688e-02,-1.40e-03,-2.00e-01, 
1.86696e-02,-1.60e-03,-2.00e-01, 
1.86704e-02,-1.40e-03,-2.00e-01, 
1.86712e-02,-1.20e-03,-2.00e-01, 
1.86720e-02,-1.40e-03,-2.00e-01, 
1.86728e-02,-1.60e-03,-2.00e-01, 
1.86736e-02,-1.40e-03,-2.00e-01, 
1.86744e-02,-1.60e-03,-2.00e-01, 
1.86752e-02,-1.40e-03,-2.00e-01, 
1.86760e-02,-1.60e-03,-2.00e-01, 
1.86768e-02,-1.40e-03,-2.00e-01, 
1.86776e-02,-1.60e-03,-2.00e-01, 
1.86784e-02,-1.60e-03,-2.00e-01, 
1.86792e-02,-1.80e-03,-2.00e-01, 
1.86800e-02,-1.60e-03,-2.00e-01, 
1.86808e-02,-1.60e-03,-2.00e-01, 
1.86816e-02,-1.60e-03,-2.00e-01, 
1.86824e-02,-1.60e-03,-2.00e-01, 
1.86832e-02,-1.60e-03,-2.00e-01, 
1.86840e-02,-1.80e-03,-2.00e-01, 
1.86848e-02,-1.60e-03,-2.00e-01, 
1.86856e-02,-1.60e-03,-2.00e-01, 
1.86864e-02,-1.60e-03,-2.00e-01, 
1.86872e-02,-1.60e-03,-2.00e-01, 
1.86880e-02,-1.60e-03,-2.00e-01, 
1.86888e-02,-1.60e-03,-2.00e-01, 
1.86896e-02,-1.60e-03,-2.00e-01, 
1.86904e-02,-1.60e-03,-2.00e-01, 
1.86912e-02,-1.60e-03,-2.00e-01, 
1.86920e-02,-1.60e-03,-2.00e-01, 
1.86928e-02,-1.40e-03,-2.00e-01, 
1.86936e-02,-1.60e-03,-2.00e-01, 
1.86944e-02,-1.60e-03,-2.00e-01, 
1.86952e-02,-1.60e-03,-2.00e-01, 
1.86960e-02,-1.40e-03,-2.00e-01, 
1.86968e-02,-1.20e-03,-2.00e-01, 
1.86976e-02,-1.20e-03,-2.00e-01, 
1.86984e-02,-1.40e-03,-2.00e-01, 
1.86992e-02,-1.40e-03,-2.00e-01, 
1.87000e-02,-1.40e-03,-2.00e-01, 
1.87008e-02,-1.20e-03,-2.00e-01, 
1.87016e-02,-1.40e-03,-2.00e-01, 
1.87024e-02,-1.20e-03,-2.00e-01, 
1.87032e-02,-1.00e-03,-2.00e-01, 
1.87040e-02,-1.00e-03,-2.00e-01, 
1.87048e-02,-1.20e-03,-2.00e-01, 
1.87056e-02,-1.20e-03,-2.00e-01, 
1.87064e-02,-1.20e-03,-2.00e-01, 
1.87072e-02,-1.40e-03,-2.00e-01, 
1.87080e-02,-1.40e-03,-2.00e-01, 
1.87088e-02,-1.20e-03,-2.00e-01, 
1.87096e-02,-1.20e-03,-2.00e-01, 
1.87104e-02,-1.20e-03,-2.00e-01, 
1.87112e-02,-1.20e-03,-2.00e-01, 
1.87120e-02,-1.20e-03,-2.00e-01, 
1.87128e-02,-1.40e-03,-2.00e-01, 
1.87136e-02,-1.20e-03,-2.00e-01, 
1.87144e-02,-1.40e-03,-2.00e-01, 
1.87152e-02,-1.40e-03,-2.00e-01, 
1.87160e-02,-1.40e-03,-2.00e-01, 
1.87168e-02,-1.40e-03,-2.00e-01, 
1.87176e-02,-1.60e-03,-2.00e-01, 
1.87184e-02,-1.60e-03,-2.00e-01, 
1.87192e-02,-1.60e-03,-2.00e-01, 
1.87200e-02,-1.60e-03,-2.00e-01, 
1.87208e-02,-1.60e-03,-2.00e-01, 
1.87216e-02,-1.60e-03,-2.00e-01, 
1.87224e-02,-1.40e-03,-2.00e-01, 
1.87232e-02,-1.40e-03,-2.00e-01, 
1.87240e-02,-1.40e-03,-2.00e-01, 
1.87248e-02,-1.60e-03,-2.00e-01, 
1.87256e-02,-1.40e-03,-2.00e-01, 
1.87264e-02,-1.40e-03,-2.00e-01, 
1.87272e-02,-1.40e-03,-2.00e-01, 
1.87280e-02,-1.40e-03,-2.00e-01, 
1.87288e-02,-1.40e-03,-2.00e-01, 
1.87296e-02,-1.60e-03,-2.00e-01, 
1.87304e-02,-1.40e-03,-2.00e-01, 
1.87312e-02,-1.40e-03,-2.00e-01, 
1.87320e-02,-1.40e-03,-2.00e-01, 
1.87328e-02,-1.40e-03,-2.00e-01, 
1.87336e-02,-1.40e-03,-2.00e-01, 
1.87344e-02,-1.40e-03,-2.00e-01, 
1.87352e-02,-1.40e-03,-2.00e-01, 
1.87360e-02,-1.40e-03,-2.00e-01, 
1.87368e-02,-1.40e-03,-2.00e-01, 
1.87376e-02,-1.60e-03,-2.00e-01, 
1.87384e-02,-1.60e-03,-2.00e-01, 
1.87392e-02,-1.60e-03,-2.00e-01, 
1.87400e-02,-1.60e-03,-2.00e-01, 
1.87408e-02,-1.60e-03,-2.00e-01, 
1.87416e-02,-1.60e-03,-2.00e-01, 
1.87424e-02,-1.60e-03,-2.00e-01, 
1.87432e-02,-1.60e-03,-2.00e-01, 
1.87440e-02,-1.60e-03,-2.00e-01, 
1.87448e-02,-1.60e-03,-2.00e-01, 
1.87456e-02,-1.60e-03,-2.00e-01, 
1.87464e-02,-1.60e-03,-2.00e-01, 
1.87472e-02,-1.60e-03,-2.00e-01, 
1.87480e-02,-1.60e-03,-2.00e-01, 
1.87488e-02,-1.60e-03,-2.00e-01, 
1.87496e-02,-1.60e-03,-2.00e-01, 
1.87504e-02,-1.60e-03,-2.00e-01, 
1.87512e-02,-1.60e-03,-2.00e-01, 
1.87520e-02,-1.60e-03,-2.00e-01, 
1.87528e-02,-1.60e-03,-2.00e-01, 
1.87536e-02,-1.60e-03,-2.00e-01, 
1.87544e-02,-1.60e-03,-2.00e-01, 
1.87552e-02,-1.60e-03,-2.00e-01, 
1.87560e-02,-1.60e-03,-2.00e-01, 
1.87568e-02,-1.60e-03,-2.00e-01, 
1.87576e-02,-1.60e-03,-2.00e-01, 
1.87584e-02,-1.60e-03,-2.00e-01, 
1.87592e-02,-1.60e-03,-2.00e-01, 
1.87600e-02,-1.60e-03,-2.00e-01, 
1.87608e-02,-1.60e-03,-2.00e-01, 
1.87616e-02,-1.60e-03,-2.00e-01, 
1.87624e-02,-1.60e-03,-2.00e-01, 
1.87632e-02,-1.80e-03,-2.00e-01, 
1.87640e-02,-1.60e-03,-2.00e-01, 
1.87648e-02,-1.60e-03,-2.00e-01, 
1.87656e-02,-1.60e-03,-2.00e-01, 
1.87664e-02,-1.60e-03,-2.00e-01, 
1.87672e-02,-1.60e-03,-2.00e-01, 
1.87680e-02,-1.60e-03,-2.00e-01, 
1.87688e-02,-1.60e-03,-2.00e-01, 
1.87696e-02,-1.60e-03,-2.00e-01, 
1.87704e-02,-1.60e-03,-2.00e-01, 
1.87712e-02,-1.60e-03,-2.00e-01, 
1.87720e-02,-1.60e-03,-2.00e-01, 
1.87728e-02,-1.60e-03,-2.00e-01, 
1.87736e-02,-1.60e-03,-2.00e-01, 
1.87744e-02,-1.60e-03,-2.00e-01, 
1.87752e-02,-1.60e-03,-2.00e-01, 
1.87760e-02,-1.60e-03,-2.00e-01, 
1.87768e-02,-1.60e-03,-2.00e-01, 
1.87776e-02,-1.60e-03,-2.00e-01, 
1.87784e-02,-1.60e-03,-2.00e-01, 
1.87792e-02,-1.60e-03,-2.00e-01, 
1.87800e-02,-1.60e-03,-2.00e-01, 
1.87808e-02,-1.60e-03,-2.00e-01, 
1.87816e-02,-1.60e-03,-2.00e-01, 
1.87824e-02,-1.60e-03,-2.00e-01, 
1.87832e-02,-1.60e-03,-2.00e-01, 
1.87840e-02,-1.60e-03,-2.00e-01, 
1.87848e-02,-1.60e-03,-2.00e-01, 
1.87856e-02,-1.60e-03,-2.00e-01, 
1.87864e-02,-1.40e-03,-2.00e-01, 
1.87872e-02,-1.40e-03,-2.00e-01, 
1.87880e-02,-1.20e-03,-2.00e-01, 
1.87888e-02,-1.40e-03,-2.00e-01, 
1.87896e-02,-1.20e-03,-2.00e-01, 
1.87904e-02,-1.40e-03,-2.00e-01, 
1.87912e-02,-1.00e-03,-2.00e-01, 
1.87920e-02,-1.20e-03,-2.00e-01, 
1.87928e-02,-1.00e-03,-2.00e-01, 
1.87936e-02,-1.20e-03,-2.00e-01, 
1.87944e-02,-1.20e-03,-2.00e-01, 
1.87952e-02,-1.00e-03,-2.00e-01, 
1.87960e-02,-1.00e-03,-2.00e-01, 
1.87968e-02,-1.00e-03,-2.00e-01, 
1.87976e-02,-1.00e-03,-2.00e-01, 
1.87984e-02,-1.00e-03,-2.00e-01, 
1.87992e-02,-1.00e-03,-2.00e-01, 
1.88000e-02,-1.00e-03,-2.00e-01, 
1.88008e-02,-1.20e-03,-2.00e-01, 
1.88016e-02,-1.20e-03,-2.00e-01, 
1.88024e-02,-1.20e-03,-2.00e-01, 
1.88032e-02,-1.20e-03,-2.00e-01, 
1.88040e-02,-1.20e-03,-2.00e-01, 
1.88048e-02,-1.20e-03,-2.00e-01, 
1.88056e-02,-1.00e-03,-2.00e-01, 
1.88064e-02,-1.20e-03,-2.00e-01, 
1.88072e-02,-1.20e-03,-2.00e-01, 
1.88080e-02,-1.20e-03,-2.00e-01, 
1.88088e-02,-1.20e-03,-2.00e-01, 
1.88096e-02,-1.40e-03,-2.00e-01, 
1.88104e-02,-1.40e-03,-2.00e-01, 
1.88112e-02,-1.20e-03,-2.00e-01, 
1.88120e-02,-1.40e-03,-2.00e-01, 
1.88128e-02,-1.20e-03,-2.00e-01, 
1.88136e-02,-1.20e-03,-2.00e-01, 
1.88144e-02,-1.20e-03,-2.00e-01, 
1.88152e-02,-1.00e-03,-2.00e-01, 
1.88160e-02,-1.00e-03,-2.00e-01, 
1.88168e-02,-1.20e-03,-2.00e-01, 
1.88176e-02,-1.00e-03,-2.00e-01, 
1.88184e-02,-1.00e-03,-2.00e-01, 
1.88192e-02,-1.00e-03,-2.00e-01, 
1.88200e-02,-1.20e-03,-2.00e-01, 
1.88208e-02,-1.20e-03,-2.00e-01, 
1.88216e-02,-1.20e-03,-2.00e-01, 
1.88224e-02,-1.20e-03,-2.00e-01, 
1.88232e-02,-1.20e-03,-2.00e-01, 
1.88240e-02,-1.40e-03,-2.00e-01, 
1.88248e-02,-1.40e-03,-2.00e-01, 
1.88256e-02,-1.40e-03,-2.00e-01, 
1.88264e-02,-1.20e-03,-2.00e-01, 
1.88272e-02,-1.40e-03,-2.00e-01, 
1.88280e-02,-1.20e-03,-2.00e-01, 
1.88288e-02,-1.40e-03,-2.00e-01, 
1.88296e-02,-1.40e-03,-2.00e-01, 
1.88304e-02,-1.60e-03,-2.00e-01, 
1.88312e-02,-1.60e-03,-2.00e-01, 
1.88320e-02,-1.60e-03,-2.00e-01, 
1.88328e-02,-1.40e-03,-2.00e-01, 
1.88336e-02,-1.60e-03,-2.00e-01, 
1.88344e-02,-1.60e-03,-2.00e-01, 
1.88352e-02,-1.60e-03,-2.00e-01, 
1.88360e-02,-1.60e-03,-2.00e-01, 
1.88368e-02,-1.60e-03,-2.00e-01, 
1.88376e-02,-1.60e-03,-2.00e-01, 
1.88384e-02,-1.60e-03,-2.00e-01, 
1.88392e-02,-1.60e-03,-2.00e-01, 
1.88400e-02,-1.60e-03,-2.00e-01, 
1.88408e-02,-1.60e-03,-2.00e-01, 
1.88416e-02,-1.60e-03,-2.00e-01, 
1.88424e-02,-1.60e-03,-2.00e-01, 
1.88432e-02,-1.60e-03,-2.00e-01, 
1.88440e-02,-1.60e-03,-2.00e-01, 
1.88448e-02,-1.20e-03,-2.00e-01, 
1.88456e-02,-1.20e-03,-2.00e-01, 
1.88464e-02,-1.20e-03,-2.00e-01, 
1.88472e-02,-1.20e-03,-2.00e-01, 
1.88480e-02,-1.40e-03,-2.00e-01, 
1.88488e-02,-1.40e-03,-2.00e-01, 
1.88496e-02,-1.20e-03,-2.00e-01, 
1.88504e-02,-1.20e-03,-2.00e-01, 
1.88512e-02,-1.40e-03,-2.00e-01, 
1.88520e-02,-1.40e-03,-2.00e-01, 
1.88528e-02,-1.40e-03,-2.00e-01, 
1.88536e-02,-1.40e-03,-2.00e-01, 
1.88544e-02,-1.40e-03,-2.00e-01, 
1.88552e-02,-1.40e-03,-2.00e-01, 
1.88560e-02,-1.40e-03,-2.00e-01, 
1.88568e-02,-1.40e-03,-2.00e-01, 
1.88576e-02,-1.60e-03,-2.00e-01, 
1.88584e-02,-1.40e-03,0.00e+00, 
1.88592e-02,-1.60e-03,-2.00e-01, 
1.88600e-02,-1.60e-03,-2.00e-01, 
1.88608e-02,-1.60e-03,-2.00e-01, 
1.88616e-02,-1.60e-03,-2.00e-01, 
1.88624e-02,-1.60e-03,-2.00e-01, 
1.88632e-02,-1.60e-03,-2.00e-01, 
1.88640e-02,-1.60e-03,-2.00e-01, 
1.88648e-02,-1.40e-03,-2.00e-01, 
1.88656e-02,-1.20e-03,-2.00e-01, 
1.88664e-02,-1.40e-03,-2.00e-01, 
1.88672e-02,-1.20e-03,-2.00e-01, 
1.88680e-02,-1.20e-03,-2.00e-01, 
1.88688e-02,-1.20e-03,-2.00e-01, 
1.88696e-02,-1.20e-03,-2.00e-01, 
1.88704e-02,-1.20e-03,-2.00e-01, 
1.88712e-02,-1.20e-03,-2.00e-01, 
1.88720e-02,-1.20e-03,-2.00e-01, 
1.88728e-02,-1.20e-03,-2.00e-01, 
1.88736e-02,-1.20e-03,-2.00e-01, 
1.88744e-02,-1.20e-03,-2.00e-01, 
1.88752e-02,-1.20e-03,-2.00e-01, 
1.88760e-02,-1.40e-03,-2.00e-01, 
1.88768e-02,-1.40e-03,-2.00e-01, 
1.88776e-02,-1.40e-03,-2.00e-01, 
1.88784e-02,-1.40e-03,-2.00e-01, 
1.88792e-02,-1.20e-03,-2.00e-01, 
1.88800e-02,-1.20e-03,-2.00e-01, 
1.88808e-02,-1.20e-03,-2.00e-01, 
1.88816e-02,-1.40e-03,-2.00e-01, 
1.88824e-02,-1.40e-03,-2.00e-01, 
1.88832e-02,-1.40e-03,-2.00e-01, 
1.88840e-02,-1.40e-03,-2.00e-01, 
1.88848e-02,-1.20e-03,-2.00e-01, 
1.88856e-02,-1.00e-03,-2.00e-01, 
1.88864e-02,-1.00e-03,-2.00e-01, 
1.88872e-02,-1.00e-03,-2.00e-01, 
1.88880e-02,-1.00e-03,-2.00e-01, 
1.88888e-02,-1.20e-03,-2.00e-01, 
1.88896e-02,-1.40e-03,-2.00e-01, 
1.88904e-02,-1.40e-03,-2.00e-01, 
1.88912e-02,-1.40e-03,-2.00e-01, 
1.88920e-02,-1.20e-03,-2.00e-01, 
1.88928e-02,-1.20e-03,-2.00e-01, 
1.88936e-02,-1.40e-03,-2.00e-01, 
1.88944e-02,-1.20e-03,-2.00e-01, 
1.88952e-02,-1.40e-03,-2.00e-01, 
1.88960e-02,-1.20e-03,-2.00e-01, 
1.88968e-02,-1.00e-03,-2.00e-01, 
1.88976e-02,-1.00e-03,-2.00e-01, 
1.88984e-02,-1.20e-03,-2.00e-01, 
1.88992e-02,-1.20e-03,-2.00e-01, 
1.89000e-02,-1.40e-03,-2.00e-01, 
1.89008e-02,-1.20e-03,-2.00e-01, 
1.89016e-02,-1.20e-03,-2.00e-01, 
1.89024e-02,-1.40e-03,-2.00e-01, 
1.89032e-02,-1.40e-03,-2.00e-01, 
1.89040e-02,-1.60e-03,-2.00e-01, 
1.89048e-02,-1.60e-03,-2.00e-01, 
1.89056e-02,-1.40e-03,-2.00e-01, 
1.89064e-02,-1.20e-03,-2.00e-01, 
1.89072e-02,-1.40e-03,-2.00e-01, 
1.89080e-02,-1.60e-03,-2.00e-01, 
1.89088e-02,-1.60e-03,-2.00e-01, 
1.89096e-02,-1.40e-03,-2.00e-01, 
1.89104e-02,-1.40e-03,-2.00e-01, 
1.89112e-02,-1.60e-03,-2.00e-01, 
1.89120e-02,-1.60e-03,-2.00e-01, 
1.89128e-02,-1.60e-03,-2.00e-01, 
1.89136e-02,-1.60e-03,-2.00e-01, 
1.89144e-02,-1.60e-03,-2.00e-01, 
1.89152e-02,-1.80e-03,-2.00e-01, 
1.89160e-02,-1.80e-03,-2.00e-01, 
1.89168e-02,-2.00e-03,-2.00e-01, 
1.89176e-02,-2.00e-03,-2.00e-01, 
1.89184e-02,-2.00e-03,-2.00e-01, 
1.89192e-02,-2.00e-03,-2.00e-01, 
1.89200e-02,-2.00e-03,-2.00e-01, 
1.89208e-02,-1.80e-03,-2.00e-01, 
1.89216e-02,-1.80e-03,-2.00e-01, 
1.89224e-02,-2.00e-03,-2.00e-01, 
1.89232e-02,-1.80e-03,-2.00e-01, 
1.89240e-02,-1.80e-03,-2.00e-01, 
1.89248e-02,-1.80e-03,-2.00e-01, 
1.89256e-02,-1.80e-03,-2.00e-01, 
1.89264e-02,-1.80e-03,-2.00e-01, 
1.89272e-02,-1.80e-03,-2.00e-01, 
1.89280e-02,-1.60e-03,-2.00e-01, 
1.89288e-02,-1.60e-03,-2.00e-01, 
1.89296e-02,-1.60e-03,-2.00e-01, 
1.89304e-02,-1.60e-03,-2.00e-01, 
1.89312e-02,-1.60e-03,-2.00e-01, 
1.89320e-02,-1.60e-03,-2.00e-01, 
1.89328e-02,-1.60e-03,-2.00e-01, 
1.89336e-02,-1.60e-03,-2.00e-01, 
1.89344e-02,-1.60e-03,-2.00e-01, 
1.89352e-02,-1.60e-03,-2.00e-01, 
1.89360e-02,-1.60e-03,-2.00e-01, 
1.89368e-02,-1.60e-03,-2.00e-01, 
1.89376e-02,-1.80e-03,-2.00e-01, 
1.89384e-02,-1.60e-03,-2.00e-01, 
1.89392e-02,-1.60e-03,-2.00e-01, 
1.89400e-02,-1.60e-03,-2.00e-01, 
1.89408e-02,-1.60e-03,-2.00e-01, 
1.89416e-02,-1.60e-03,-2.00e-01, 
1.89424e-02,-1.60e-03,-2.00e-01, 
1.89432e-02,-1.40e-03,-2.00e-01, 
1.89440e-02,-1.00e-03,-2.00e-01, 
1.89448e-02,-1.20e-03,-2.00e-01, 
1.89456e-02,-1.20e-03,-2.00e-01, 
1.89464e-02,-1.20e-03,-2.00e-01, 
1.89472e-02,-1.20e-03,-2.00e-01, 
1.89480e-02,-1.20e-03,-2.00e-01, 
1.89488e-02,-1.00e-03,-2.00e-01, 
1.89496e-02,-1.00e-03,-2.00e-01, 
1.89504e-02,-1.00e-03,-2.00e-01, 
1.89512e-02,-1.00e-03,-2.00e-01, 
1.89520e-02,-1.20e-03,-2.00e-01, 
1.89528e-02,-1.00e-03,-2.00e-01, 
1.89536e-02,-1.00e-03,-2.00e-01, 
1.89544e-02,-1.20e-03,-2.00e-01, 
1.89552e-02,-1.20e-03,-2.00e-01, 
1.89560e-02,-1.20e-03,-2.00e-01, 
1.89568e-02,-1.00e-03,-2.00e-01, 
1.89576e-02,-1.00e-03,-2.00e-01, 
1.89584e-02,-1.00e-03,-2.00e-01, 
1.89592e-02,-1.00e-03,-2.00e-01, 
1.89600e-02,-1.00e-03,-2.00e-01, 
1.89608e-02,-1.00e-03,-2.00e-01, 
1.89616e-02,-1.00e-03,-2.00e-01, 
1.89624e-02,-1.00e-03,-2.00e-01, 
1.89632e-02,-1.00e-03,-2.00e-01, 
1.89640e-02,-1.00e-03,-2.00e-01, 
1.89648e-02,-1.00e-03,-2.00e-01, 
1.89656e-02,-1.00e-03,-2.00e-01, 
1.89664e-02,-1.00e-03,-2.00e-01, 
1.89672e-02,-1.00e-03,-2.00e-01, 
1.89680e-02,-1.00e-03,-2.00e-01, 
1.89688e-02,-1.00e-03,-2.00e-01, 
1.89696e-02,-1.20e-03,-2.00e-01, 
1.89704e-02,-1.00e-03,-2.00e-01, 
1.89712e-02,-1.00e-03,-2.00e-01, 
1.89720e-02,-1.00e-03,-2.00e-01, 
1.89728e-02,-1.00e-03,-2.00e-01, 
1.89736e-02,-1.00e-03,-2.00e-01, 
1.89744e-02,-1.20e-03,-2.00e-01, 
1.89752e-02,-1.20e-03,-2.00e-01, 
1.89760e-02,-1.20e-03,-2.00e-01, 
1.89768e-02,-1.20e-03,-2.00e-01, 
1.89776e-02,-1.20e-03,0.00e+00, 
1.89784e-02,-1.20e-03,-2.00e-01, 
1.89792e-02,-1.40e-03,-2.00e-01, 
1.89800e-02,-1.40e-03,-2.00e-01, 
1.89808e-02,-1.40e-03,-2.00e-01, 
1.89816e-02,-1.40e-03,-2.00e-01, 
1.89824e-02,-1.40e-03,-2.00e-01, 
1.89832e-02,-1.20e-03,-2.00e-01, 
1.89840e-02,-1.20e-03,0.00e+00, 
1.89848e-02,-1.60e-03,-2.00e-01, 
1.89856e-02,-1.40e-03,-2.00e-01, 
1.89864e-02,-1.20e-03,-2.00e-01, 
1.89872e-02,-1.60e-03,-2.00e-01, 
1.89880e-02,-1.40e-03,-2.00e-01, 
1.89888e-02,-1.40e-03,-2.00e-01, 
1.89896e-02,-1.40e-03,-2.00e-01, 
1.89904e-02,-1.40e-03,-2.00e-01, 
1.89912e-02,-1.40e-03,-2.00e-01, 
1.89920e-02,-1.40e-03,-2.00e-01, 
1.89928e-02,-1.60e-03,-2.00e-01, 
1.89936e-02,-1.60e-03,-2.00e-01, 
1.89944e-02,-1.60e-03,-2.00e-01, 
1.89952e-02,-1.40e-03,-2.00e-01, 
1.89960e-02,-1.40e-03,-2.00e-01, 
1.89968e-02,-1.40e-03,-2.00e-01, 
1.89976e-02,-1.40e-03,-2.00e-01, 
1.89984e-02,-1.20e-03,-2.00e-01, 
1.89992e-02,-1.20e-03,-2.00e-01, 
1.90000e-02,-1.40e-03,-2.00e-01, 
1.90008e-02,-1.40e-03,-2.00e-01, 
1.90016e-02,-1.60e-03,-2.00e-01, 
1.90024e-02,-1.60e-03,-2.00e-01, 
1.90032e-02,-1.60e-03,-2.00e-01, 
1.90040e-02,-1.60e-03,-2.00e-01, 
1.90048e-02,-1.60e-03,-2.00e-01, 
1.90056e-02,-1.60e-03,-2.00e-01, 
1.90064e-02,-1.60e-03,-2.00e-01, 
1.90072e-02,-1.60e-03,-2.00e-01, 
1.90080e-02,-1.60e-03,-2.00e-01, 
1.90088e-02,-1.60e-03,-2.00e-01, 
1.90096e-02,-1.40e-03,-2.00e-01, 
1.90104e-02,-1.60e-03,-2.00e-01, 
1.90112e-02,-1.40e-03,-2.00e-01, 
1.90120e-02,-1.60e-03,-2.00e-01, 
1.90128e-02,-1.40e-03,-2.00e-01, 
1.90136e-02,-1.60e-03,-2.00e-01, 
1.90144e-02,-1.60e-03,-2.00e-01, 
1.90152e-02,-1.80e-03,-2.00e-01, 
1.90160e-02,-1.60e-03,-2.00e-01, 
1.90168e-02,-1.80e-03,-2.00e-01, 
1.90176e-02,-1.80e-03,-2.00e-01, 
1.90184e-02,-2.00e-03,-2.00e-01, 
1.90192e-02,-1.80e-03,-2.00e-01, 
1.90200e-02,-1.80e-03,-2.00e-01, 
1.90208e-02,-1.60e-03,-2.00e-01, 
1.90216e-02,-1.60e-03,-2.00e-01, 
1.90224e-02,-1.60e-03,-2.00e-01, 
1.90232e-02,-1.60e-03,-2.00e-01, 
1.90240e-02,-1.60e-03,-2.00e-01, 
1.90248e-02,-1.60e-03,-2.00e-01, 
1.90256e-02,-1.60e-03,-2.00e-01, 
1.90264e-02,-1.60e-03,-2.00e-01, 
1.90272e-02,-1.60e-03,-2.00e-01, 
1.90280e-02,-1.60e-03,-2.00e-01, 
1.90288e-02,-1.60e-03,-2.00e-01, 
